id,split
2890,validation
2891,train
2892,validation
2893,train
2894,train
2895,train
2896,train
2897,train
2898,train
2899,train
2900,train
2901,train
2902,test
2903,train
2904,validation
2905,train
2906,train
2907,train
2908,test
2909,test
2910,test
2911,validation
2912,train
2913,train
2914,validation
2915,train
2916,train
2917,train
2918,train
2919,test
2920,validation
2921,train
2922,train
2923,train
2924,train
2925,validation
2926,validation
2927,train
2928,train
2929,train
2930,train
2931,train
2932,test
2933,train
2934,train
2935,train
2936,train
2937,test
2938,validation
2939,train
2940,test
2941,train
2942,validation
2943,train
2944,train
2945,train
2946,test
2947,train
2948,train
2949,validation
2950,test
2951,train
2952,test
2953,test
2954,train
2955,train
2956,train
2957,train
2958,train
2959,train
2960,train
2961,train
2962,validation
2963,validation
2964,train
2965,train
2966,train
2967,test
2968,validation
2969,train
2970,validation
2971,train
2972,train
2973,train
2974,train
2975,train
2976,validation
2977,test
2978,train
2979,train
2980,train
2981,train
2982,train
2983,train
2984,train
2985,train
2986,train
2987,train
2988,train
2989,train
2990,test
2991,validation
2992,validation
2993,train
2994,train
2995,train
2996,validation
2997,train
2998,test
2999,train
3000,train
3001,train
3002,train
3003,train
3004,test
3005,train
3006,train
3007,test
3008,validation
3009,train
3010,test
3011,train
3012,train
3013,train
3014,train
3015,test
3016,train
3017,train
3018,validation
3019,train
3020,train
3021,train
3022,train
3023,train
3024,validation
3025,train
3026,validation
3027,validation
3028,validation
3029,train
3030,train
3031,test
3032,test
3033,validation
3034,validation
3035,test
3036,validation
3037,train
3038,train
3039,validation
3040,train
3041,train
3042,validation
3043,validation
3044,train
3045,validation
3046,test
3047,train
3048,train
3049,test
3050,train
3051,validation
3052,train
3053,train
3054,train
3055,test
3056,validation
3057,train
3058,test
3059,train
3060,test
3061,test
3062,train
3063,train
3064,train
3065,test
3066,train
3067,train
3068,train
3069,test
3070,test
3071,train
3072,validation
3073,validation
3074,test
3075,train
3076,train
3077,test
3078,validation
3079,train
3080,train
3081,train
3082,train
3083,validation
3084,train
3085,test
3086,train
3087,train
3088,train
3089,train
3090,validation
3091,validation
3092,train
3093,train
3094,train
3095,train
3096,train
3097,validation
3098,train
3099,validation
3100,train
3101,train
3102,test
3103,validation
3104,train
3105,validation
3106,validation
3107,train
3108,train
3109,validation
3110,train
3111,train
3112,validation
3113,test
3114,train
3115,train
3116,test
3117,train
3118,test
3119,test
3120,test
3121,train
3122,test
3123,train
3124,train
3125,test
3126,train
3127,validation
3128,train
3129,test
3130,train
3131,train
3132,test
3133,validation
3134,train
3135,train
3136,train
3137,test
3138,train
3139,validation
3140,train
3141,test
3142,validation
3143,train
3144,train
3145,train
3146,train
3147,test
3148,train
3149,validation
3150,train
3151,validation
3152,test
3153,validation
3154,train
3155,train
3156,validation
3157,train
3158,train
3159,train
3160,train
3161,test
3162,validation
3163,train
3164,train
3165,validation
3166,train
3167,train
3168,train
3169,train
3170,test
3171,train
3172,train
3173,test
3174,train
3175,validation
3176,test
3177,validation
3178,train
3179,train
3180,test
3181,train
3182,validation
3183,train
3184,test
3185,train
3186,train
3187,train
3188,train
3189,test
3190,train
3191,train
3192,train
3193,train
3194,train
3195,validation
3196,train
3197,train
3198,test
3199,test
3200,train
3201,validation
3202,train
3203,test
3204,train
3205,validation
3206,train
3207,test
3208,train
3209,train
3210,train
3211,validation
3212,train
3213,train
3214,train
3215,test
3216,train
3217,train
3218,train
3219,train
3220,train
3221,train
3222,train
3223,train
3224,train
3225,train
3226,validation
3227,validation
3228,train
3229,validation
3230,validation
3231,train
3232,train
3233,train
3234,train
3235,validation
3236,train
3237,test
3238,train
3239,train
3240,train
3241,test
3242,test
3243,train
3244,validation
3245,train
3246,train
3247,train
3248,train
3249,validation
3250,train
3251,test
3252,train
3253,validation
3254,test
3255,train
3256,train
3257,test
3258,train
3259,test
3260,train
3261,train
3262,train
3263,test
3264,train
3265,test
3266,validation
3267,train
3268,validation
3269,train
3270,train
3271,train
3272,validation
3273,train
3274,train
3275,train
3276,validation
3277,train
3278,train
3279,validation
3280,test
3281,train
3282,train
3283,train
3284,test
3285,train
3286,test
3287,train
3288,train
3289,train
3290,validation
3291,validation
3292,train
3293,train
3294,train
3295,test
3296,train
3297,train
3298,train
3299,test
3300,train
3301,validation
3302,train
3303,test
3304,test
3305,train
3306,train
3307,train
3308,validation
3309,validation
3310,test
3311,train
3312,train
3313,train
3314,validation
3315,validation
3316,train
3317,validation
3318,train
3319,train
3320,test
3321,validation
3322,train
3323,validation
3324,validation
3325,train
3326,train
3327,train
3328,validation
3329,train
3330,train
3331,test
3332,test
3333,test
3334,validation
3335,train
3336,train
3337,train
3338,train
3339,train
3340,test
3341,train
3342,test
3343,train
3344,test
3345,train
3346,validation
3347,train
3348,test
3349,test
3350,validation
3351,test
3352,train
3353,validation
3354,validation
3355,train
3356,train
3357,validation
3358,train
3359,validation
3360,validation
3361,train
3362,test
3363,train
3364,train
3365,validation
3366,train
3367,test
3368,train
3369,train
3370,train
3371,test
3372,validation
3373,train
3374,validation
3375,test
3376,train
3377,train
3378,validation
3379,validation
3380,train
3381,train
3382,train
3383,train
3384,test
3385,train
3386,train
3387,validation
3388,train
3389,train
3390,train
3391,train
3392,test
3393,validation
3394,train
3395,validation
3396,train
3397,train
3398,test
3399,train
3400,train
3401,train
3402,train
3403,train
3404,train
3405,test
3406,test
3407,validation
3408,train
3409,validation
3410,train
3411,train
3412,train
3413,train
3414,test
3415,train
3416,validation
3417,train
3418,train
3419,train
3420,validation
3421,train
3422,train
3423,test
3424,test
3425,test
3426,test
3427,train
3428,train
3429,validation
3430,train
3431,train
3432,test
3433,validation
3434,test
3435,train
3436,test
3437,train
3438,train
3439,train
3440,validation
3441,train
3442,test
3443,train
3444,train
3445,train
3446,train
3447,train
3448,validation
3449,train
3450,train
3451,train
3452,train
3453,validation
3454,train
3455,train
3456,train
3457,train
3458,train
3459,train
3460,test
3461,train
3462,train
3463,train
3464,test
3465,train
3466,train
3467,test
3468,validation
3469,test
3470,test
3471,train
3472,validation
3473,train
3474,train
3475,train
3476,test
3477,validation
3478,validation
3479,train
3480,train
3481,validation
3482,train
3483,train
3484,validation
3485,train
3486,validation
3487,train
3488,test
3489,train
3490,train
3491,validation
3492,test
3493,train
3494,validation
3495,train
3496,train
3497,validation
3498,test
3499,train
3500,validation
3501,train
3502,test
3503,test
3504,train
3505,train
3506,validation
3507,validation
3508,validation
3509,train
3510,validation
3511,train
3512,train
3513,test
3514,train
3515,validation
3516,train
3517,validation
3518,train
3519,train
3520,validation
3521,test
3522,train
3523,validation
3524,test
3525,train
3526,train
3527,validation
3528,train
3529,train
3530,train
3531,test
3532,train
3533,test
3534,train
3535,validation
3536,train
3537,test
3538,test
3539,test
3540,train
3541,train
3542,validation
3543,validation
3544,train
3545,train
3546,train
3547,train
3548,validation
3549,train
3550,validation
3551,train
3552,test
3553,train
3554,train
3555,train
3556,test
3557,validation
3558,test
3559,train
3560,train
3561,test
3562,train
3563,train
3564,train
3565,train
3566,validation
3567,train
3568,train
3569,train
3570,train
3571,validation
3572,train
3573,train
3574,train
3575,train
3576,validation
3577,test
3578,train
3579,train
3580,train
3581,train
3582,train
3583,test
3584,test
3585,test
3586,train
3587,train
3588,validation
3589,train
3590,test
3591,train
3592,test
3593,train
3594,test
3595,test
3596,train
3597,train
3598,train
3599,train
3600,validation
3601,validation
3602,train
3603,train
3604,validation
3605,train
3606,validation
3607,train
3608,train
3609,train
3610,train
3611,test
3612,validation
3613,validation
